1.465858800000000000e+12;1.240000000000000036e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.982999999999999545e+02;2.399999999999999911e+00;9.700000000000000000e+01;1.280000000000000071e+01;1.440000000000000036e+01;5.000000000000000000e+01;3.000000000000000000e+00;1.259999999999999964e+01
1.465862400000000000e+12;1.200000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.978999999999999773e+02;0.000000000000000000e+00;9.600000000000000000e+01;1.250000000000000000e+01;1.400000000000000000e+01;3.000000000000000000e+02;2.000000000000000000e+00;1.230000000000000071e+01
1.465866000000000000e+12;1.209999999999999964e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.975000000000000000e+02;0.000000000000000000e+00;9.600000000000000000e+01;1.259999999999999964e+01;1.409999999999999964e+01;3.000000000000000000e+02;3.000000000000000000e+00;1.230000000000000071e+01
1.465869600000000000e+12;1.209999999999999964e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.971000000000000227e+02;1.199999999999999956e+00;9.600000000000000000e+01;1.259999999999999964e+01;1.409999999999999964e+01;3.000000000000000000e+02;4.000000000000000000e+00;1.230000000000000071e+01
1.465873200000000000e+12;1.219999999999999929e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.967999999999999545e+02;4.000000000000000222e-01;9.600000000000000000e+01;1.269999999999999929e+01;1.419999999999999929e+01;2.900000000000000000e+02;3.000000000000000000e+00;1.240000000000000036e+01
1.465876800000000000e+12;1.219999999999999929e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.966000000000000227e+02;0.000000000000000000e+00;9.600000000000000000e+01;1.280000000000000071e+01;1.419999999999999929e+01;2.800000000000000000e+02;3.000000000000000000e+00;1.250000000000000000e+01
1.465880400000000000e+12;1.219999999999999929e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.963999999999999773e+02;0.000000000000000000e+00;9.500000000000000000e+01;1.290000000000000036e+01;1.419999999999999929e+01;2.800000000000000000e+02;3.000000000000000000e+00;1.250000000000000000e+01
1.465884000000000000e+12;1.259999999999999964e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.962000000000000455e+02;0.000000000000000000e+00;9.500000000000000000e+01;1.330000000000000071e+01;1.450000000000000000e+01;2.900000000000000000e+02;3.000000000000000000e+00;1.290000000000000036e+01
1.465887600000000000e+12;1.340000000000000036e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.960000000000000000e+02;0.000000000000000000e+00;9.200000000000000000e+01;1.459999999999999964e+01;1.530000000000000071e+01;2.400000000000000000e+02;3.000000000000000000e+00;1.390000000000000036e+01
1.465891200000000000e+12;1.319999999999999929e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.953999999999999773e+02;0.000000000000000000e+00;8.500000000000000000e+01;1.569999999999999929e+01;1.519999999999999929e+01;2.400000000000000000e+02;3.000000000000000000e+00;1.430000000000000071e+01
1.465894800000000000e+12;1.259999999999999964e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.952999999999999545e+02;8.400000000000000355e+00;8.700000000000000000e+01;1.469999999999999929e+01;1.459999999999999964e+01;2.000000000000000000e+02;3.000000000000000000e+00;1.359999999999999964e+01
1.465898400000000000e+12;1.250000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.952999999999999545e+02;4.799999999999999822e+00;9.300000000000000000e+01;1.350000000000000000e+01;1.450000000000000000e+01;9.000000000000000000e+01;3.000000000000000000e+00;1.300000000000000000e+01
1.465902000000000000e+12;1.309999999999999964e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.952000000000000455e+02;5.999999999999999778e-01;8.700000000000000000e+01;1.519999999999999929e+01;1.509999999999999964e+01;1.100000000000000000e+02;3.000000000000000000e+00;1.409999999999999964e+01
1.465905600000000000e+12;1.319999999999999929e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.948999999999999773e+02;0.000000000000000000e+00;8.700000000000000000e+01;1.530000000000000071e+01;1.519999999999999929e+01;1.200000000000000000e+02;2.000000000000000000e+00;1.409999999999999964e+01
1.465909200000000000e+12;1.269999999999999929e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.948999999999999773e+02;1.000000000000000000e+00;8.900000000000000000e+01;1.440000000000000036e+01;1.469999999999999929e+01;1.000000000000000000e+02;2.000000000000000000e+00;1.340000000000000036e+01
1.465912800000000000e+12;1.159999999999999964e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.953999999999999773e+02;2.600000000000000089e+00;9.400000000000000000e+01;1.240000000000000036e+01;1.359999999999999964e+01;3.300000000000000000e+02;3.000000000000000000e+00;1.200000000000000000e+01
1.465916400000000000e+12;1.180000000000000071e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.952999999999999545e+02;7.000000000000000000e+00;9.600000000000000000e+01;1.240000000000000036e+01;1.380000000000000071e+01;3.400000000000000000e+02;3.000000000000000000e+00;1.209999999999999964e+01
1.465920000000000000e+12;1.150000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.955000000000000000e+02;3.000000000000000000e+00;9.600000000000000000e+01;1.209999999999999964e+01;1.359999999999999964e+01;1.000000000000000000e+01;2.000000000000000000e+00;1.180000000000000071e+01
1.465923600000000000e+12;1.209999999999999964e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.956000000000000227e+02;1.199999999999999956e+00;9.500000000000000000e+01;1.280000000000000071e+01;1.409999999999999964e+01;3.100000000000000000e+02;1.000000000000000000e+00;1.240000000000000036e+01
1.465927200000000000e+12;1.119999999999999929e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.958999999999999773e+02;4.000000000000000222e-01;9.200000000000000000e+01;1.250000000000000000e+01;1.330000000000000071e+01;3.000000000000000000e+01;3.000000000000000000e+00;1.180000000000000071e+01
1.465930800000000000e+12;1.100000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.962999999999999545e+02;2.000000000000000111e-01;9.200000000000000000e+01;1.209999999999999964e+01;1.309999999999999964e+01;3.000000000000000000e+01;3.000000000000000000e+00;1.150000000000000000e+01
1.465934400000000000e+12;1.109999999999999964e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.965000000000000000e+02;0.000000000000000000e+00;9.400000000000000000e+01;1.200000000000000000e+01;1.319999999999999929e+01;3.400000000000000000e+02;2.000000000000000000e+00;1.159999999999999964e+01
1.465938000000000000e+12;1.130000000000000071e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.966000000000000227e+02;0.000000000000000000e+00;9.400000000000000000e+01;1.209999999999999964e+01;1.340000000000000036e+01;3.300000000000000000e+02;3.000000000000000000e+00;1.169999999999999929e+01
1.465941600000000000e+12;1.069999999999999929e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.965000000000000000e+02;0.000000000000000000e+00;9.500000000000000000e+01;1.140000000000000036e+01;1.290000000000000036e+01;3.200000000000000000e+02;3.000000000000000000e+00;1.109999999999999964e+01
1.465945200000000000e+12;9.500000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.966000000000000227e+02;0.000000000000000000e+00;9.300000000000000000e+01;1.059999999999999964e+01;1.190000000000000036e+01;3.300000000000000000e+02;3.000000000000000000e+00;1.000000000000000000e+01
1.465948800000000000e+12;9.300000000000000711e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.967000000000000455e+02;1.000000000000000056e-01;9.400000000000000000e+01;1.009999999999999964e+01;1.169999999999999929e+01;3.100000000000000000e+02;4.000000000000000000e+00;9.699999999999999289e+00
1.465952400000000000e+12;9.699999999999999289e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.967000000000000455e+02;0.000000000000000000e+00;9.400000000000000000e+01;1.059999999999999964e+01;1.209999999999999964e+01;3.200000000000000000e+02;4.000000000000000000e+00;1.019999999999999929e+01
1.465956000000000000e+12;9.599999999999999645e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.967999999999999545e+02;0.000000000000000000e+00;9.400000000000000000e+01;1.050000000000000000e+01;1.190000000000000036e+01;3.000000000000000000e+02;5.000000000000000000e+00;1.000000000000000000e+01
1.465959600000000000e+12;9.400000000000000355e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.968999999999999773e+02;0.000000000000000000e+00;9.300000000000000000e+01;1.040000000000000036e+01;1.180000000000000071e+01;3.100000000000000000e+02;5.000000000000000000e+00;9.900000000000000355e+00
1.465963200000000000e+12;9.900000000000000355e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.972000000000000455e+02;0.000000000000000000e+00;9.100000000000000000e+01;1.119999999999999929e+01;1.219999999999999929e+01;3.000000000000000000e+02;5.000000000000000000e+00;1.050000000000000000e+01
1.465966800000000000e+12;1.059999999999999964e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.973999999999999773e+02;0.000000000000000000e+00;8.800000000000000000e+01;1.240000000000000036e+01;1.280000000000000071e+01;3.100000000000000000e+02;5.000000000000000000e+00;1.150000000000000000e+01
1.465970400000000000e+12;1.130000000000000071e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.976000000000000227e+02;0.000000000000000000e+00;8.300000000000000000e+01;1.400000000000000000e+01;1.340000000000000036e+01;3.200000000000000000e+02;5.000000000000000000e+00;1.259999999999999964e+01
1.465974000000000000e+12;1.040000000000000036e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.977999999999999545e+02;0.000000000000000000e+00;7.800000000000000000e+01;1.409999999999999964e+01;1.259999999999999964e+01;3.200000000000000000e+02;5.000000000000000000e+00;1.219999999999999929e+01
1.465977600000000000e+12;1.040000000000000036e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.980000000000000000e+02;0.000000000000000000e+00;7.900000000000000000e+01;1.400000000000000000e+01;1.259999999999999964e+01;3.300000000000000000e+02;5.000000000000000000e+00;1.209999999999999964e+01
1.465981200000000000e+12;1.119999999999999929e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.983999999999999773e+02;0.000000000000000000e+00;7.900000000000000000e+01;1.469999999999999929e+01;1.330000000000000071e+01;3.200000000000000000e+02;6.000000000000000000e+00;1.280000000000000071e+01
1.465984800000000000e+12;1.200000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.982000000000000455e+02;0.000000000000000000e+00;7.900000000000000000e+01;1.559999999999999964e+01;1.400000000000000000e+01;3.300000000000000000e+02;6.000000000000000000e+00;1.359999999999999964e+01
1.465988400000000000e+12;1.230000000000000071e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.981000000000000227e+02;0.000000000000000000e+00;7.700000000000000000e+01;1.630000000000000071e+01;1.430000000000000071e+01;3.200000000000000000e+02;7.000000000000000000e+00;1.409999999999999964e+01
1.465992000000000000e+12;1.200000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.982000000000000455e+02;0.000000000000000000e+00;7.900000000000000000e+01;1.559999999999999964e+01;1.400000000000000000e+01;3.200000000000000000e+02;8.000000000000000000e+00;1.359999999999999964e+01
1.465995600000000000e+12;1.169999999999999929e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.982000000000000455e+02;0.000000000000000000e+00;7.900000000000000000e+01;1.530000000000000071e+01;1.369999999999999929e+01;3.400000000000000000e+02;6.000000000000000000e+00;1.330000000000000071e+01
1.465999200000000000e+12;1.200000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.982000000000000455e+02;0.000000000000000000e+00;7.700000000000000000e+01;1.590000000000000036e+01;1.400000000000000000e+01;3.400000000000000000e+02;5.000000000000000000e+00;1.369999999999999929e+01
1.466002800000000000e+12;1.190000000000000036e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.982000000000000455e+02;0.000000000000000000e+00;7.300000000000000000e+01;1.680000000000000071e+01;1.400000000000000000e+01;3.200000000000000000e+02;6.000000000000000000e+00;1.409999999999999964e+01
1.466006400000000000e+12;1.190000000000000036e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.987000000000000455e+02;2.200000000000000178e+00;8.800000000000000000e+01;1.390000000000000036e+01;1.400000000000000000e+01;3.600000000000000000e+02;4.000000000000000000e+00;1.280000000000000071e+01
1.466010000000000000e+12;1.159999999999999964e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;9.993999999999999773e+02;0.000000000000000000e+00;9.100000000000000000e+01;1.300000000000000000e+01;1.359999999999999964e+01;3.200000000000000000e+02;3.000000000000000000e+00;1.230000000000000071e+01
1.466013600000000000e+12;1.090000000000000036e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;1.000100000000000023e+03;0.000000000000000000e+00;9.200000000000000000e+01;1.200000000000000000e+01;1.300000000000000000e+01;3.000000000000000000e+02;4.000000000000000000e+00;1.140000000000000036e+01
1.466017200000000000e+12;1.209999999999999964e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;1.001000000000000000e+03;2.999999999999999889e-01;9.300000000000000000e+01;1.309999999999999964e+01;1.409999999999999964e+01;3.100000000000000000e+02;4.000000000000000000e+00;1.250000000000000000e+01
1.466020800000000000e+12;1.259999999999999964e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;1.001600000000000023e+03;5.900000000000000355e+00;9.500000000000000000e+01;1.319999999999999929e+01;1.450000000000000000e+01;3.200000000000000000e+02;3.000000000000000000e+00;1.290000000000000036e+01
1.466024400000000000e+12;1.209999999999999964e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;1.001799999999999955e+03;0.000000000000000000e+00;9.400000000000000000e+01;1.300000000000000000e+01;1.409999999999999964e+01;3.300000000000000000e+02;3.000000000000000000e+00;1.250000000000000000e+01
1.466028000000000000e+12;1.230000000000000071e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;1.001899999999999977e+03;0.000000000000000000e+00;9.500000000000000000e+01;1.309999999999999964e+01;1.430000000000000071e+01;3.400000000000000000e+02;3.000000000000000000e+00;1.259999999999999964e+01
1.466031600000000000e+12;1.219999999999999929e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;1.002299999999999955e+03;0.000000000000000000e+00;9.500000000000000000e+01;1.300000000000000000e+01;1.419999999999999929e+01;3.300000000000000000e+02;4.000000000000000000e+00;1.259999999999999964e+01
1.466035200000000000e+12;1.180000000000000071e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;1.002600000000000023e+03;0.000000000000000000e+00;9.300000000000000000e+01;1.280000000000000071e+01;1.390000000000000036e+01;3.500000000000000000e+02;5.000000000000000000e+00;1.230000000000000071e+01
1.466038800000000000e+12;1.140000000000000036e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;1.002799999999999955e+03;0.000000000000000000e+00;9.200000000000000000e+01;1.250000000000000000e+01;1.340000000000000036e+01;3.400000000000000000e+02;5.000000000000000000e+00;1.190000000000000036e+01
1.466042400000000000e+12;1.059999999999999964e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;1.003200000000000045e+03;0.000000000000000000e+00;9.200000000000000000e+01;1.190000000000000036e+01;1.280000000000000071e+01;3.400000000000000000e+02;6.000000000000000000e+00;1.119999999999999929e+01
1.466046000000000000e+12;1.040000000000000036e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;1.003799999999999955e+03;0.000000000000000000e+00;9.200000000000000000e+01;1.150000000000000000e+01;1.259999999999999964e+01;3.400000000000000000e+02;5.000000000000000000e+00;1.090000000000000036e+01
1.466049600000000000e+12;1.009999999999999964e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;1.004299999999999955e+03;0.000000000000000000e+00;9.100000000000000000e+01;1.150000000000000000e+01;1.230000000000000071e+01;3.400000000000000000e+02;5.000000000000000000e+00;1.080000000000000071e+01
1.466053200000000000e+12;1.009999999999999964e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;1.004700000000000045e+03;0.000000000000000000e+00;9.100000000000000000e+01;1.140000000000000036e+01;1.240000000000000036e+01;3.300000000000000000e+02;6.000000000000000000e+00;1.080000000000000071e+01
1.466056800000000000e+12;9.599999999999999645e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;1.005200000000000045e+03;0.000000000000000000e+00;8.900000000000000000e+01;1.130000000000000071e+01;1.200000000000000000e+01;3.400000000000000000e+02;6.000000000000000000e+00;1.040000000000000036e+01
